"TOA5","CR1000XSeries","CR1000X","29994","CR1000X.Std.06.01","CPU:CCSL023911_v1.02.CR1X","10438","Table2"
"TIMESTAMP","RECORD","AirTC_Avg","RH","Solar_Wm2_1_Avg","Solar_MJ_1_Tot","Solar_Wm2_2_Avg","Solar_MJ_2_Tot","Albedo_Avg","Global_Avg","Diffuse_Avg","Sun_mins","CS325DM_Analog1_1_Avg","CS325DM_Analog2_1_Avg","CS325DM_Analog1_1_Std","CS325DM_Analog2_1_Std","CS325DM_Analog1_2_Avg","CS325DM_Analog2_2_Avg","CS325DM_Analog1_2_Std","CS325DM_Analog2_2_Std","CS325DM_Analog1_3_Avg","CS325DM_Analog2_3_Avg","CS325DM_Analog1_3_Std","CS325DM_Analog2_3_Std","CS325DM_Analog1_4_Avg","CS325DM_Analog2_4_Avg","CS325DM_Analog1_4_Std","CS325DM_Analog2_4_Std","PAR_Den_Avg","PAR_Tot_Tot","BattV_Avg","PTemp_C_Avg","CDM1BattV_Avg","CDM1PTempC1_Avg","CDM1PTempC2_Avg","CDM1PTempC3_Avg","CDM1PTempC4_Avg"
"TS","RN","Deg C","%","W/m²","MJ/m²","W/m²","MJ/m²","Unitless","W.m-2","W.m-2","Mins","W/m²","DegC","W/m²","DegC","W/m²","DegC","W/m²","DegC","W/m²","DegC","W/m²","DegC","W/m²","DegC","W/m²","DegC","umol/s/m^2","mmol/m^2","Volts","Deg C","","DegC","DegC","DegC","DegC"
"","","Avg","Smp","Avg","Tot","Avg","Tot","Avg","Avg","Avg","Smp","Avg","Avg","Std","Std","Avg","Avg","Std","Std","Avg","Avg","Std","Std","Avg","Avg","Std","Std","Avg","Tot","Avg","Avg","Avg","Avg","Avg","Avg","Avg"
"2026-01-30 18:50:00",243085,-1.552,87,0,0,0,0,"NAN",3.378,2.014,5,11.06117,2.700698,0.06656521,0.02112818,10.14348,2.33004,0.08472935,0.03039203,11.40693,1.985589,0.0764745,0.03581878,10.72654,2.281064,0.07708376,0.03047293,0,0,12.53,-1.348,12.52,-1.295,-0.972,0,0
"2026-01-30 18:55:00",243086,-1.53,86.7,0,0,0,0,"NAN",3.609,2.317,5,11.05745,2.704917,0.07533025,0.02364159,10.15644,2.376827,0.09094743,0.03135844,11.38556,2.00105,0.08068706,0.007697838,10.71918,2.300983,0.07695148,0.03307408,0,0,12.52,-1.336,12.52,-1.279,-0.956,0,0
"2026-01-30 19:00:00",243087,-1.545,86.8,0,0,0,0,"NAN",3.812,2.442,5,11.07264,2.721265,0.07005567,0.02794909,10.20392,2.378743,0.1026432,0.03106274,11.38887,1.990627,0.0699352,0.03143931,10.71924,2.300342,0.07500981,0.03290131,0,0,12.52,-1.322,12.51,-1.263,-0.94,0,0
"2026-01-30 19:05:00",243088,-1.542,86.8,0,0,0,0,"NAN",4.168,2.683,5,11.05893,2.712172,0.06971534,0.01996392,10.15592,2.385265,0.08514377,0.0278926,11.39974,1.996971,0.07341938,0.02465806,10.70179,2.285887,0.0854619,0.03400894,0,0,12.51,-1.309,12.51,-1.25,-0.926,0,0
"2026-01-30 19:10:00",243089,-1.544,86.7,0,0,0,0,"NAN",3.841,2.537,5,11.06763,2.714087,0.06743083,0.02925615,10.14484,2.407822,0.08111657,0.02364507,11.41031,2.006988,0.0771855,0.02706654,10.7228,2.311095,0.07932287,0.03082398,0,0,12.51,-1.297,12.51,-1.237,-0.913,0,0
"2026-01-30 19:15:00",243090,-1.547,86.6,0,0,0,0,"NAN",3.936,2.353,5,11.0782,2.724977,0.06601542,0.02968755,10.21479,2.410487,0.09119179,0.02742494,11.40463,2.002559,0.0754576,0.02025567,10.72155,2.292198,0.06902827,0.03405193,0,0,12.5,-1.286,12.5,-1.226,-0.902,0,0
"2026-01-30 19:20:00",243091,-1.553,86.7,0,0,0,0,"NAN",3.742,2.253,5,11.06561,2.719095,0.06978969,0.0260812,10.20685,2.420117,0.08581826,0.02975421,11.40642,2.004965,0.07024088,0.01438341,10.72467,2.299022,0.06725165,0.03183927,0,0,12.5,-1.276,12.5,-1.217,-0.892,0,0
"2026-01-30 19:25:00",243092,-1.509,86.3,0,0,0,0,"NAN",3.702,2.543,5,11.05468,2.73034,0.0736126,0.03199225,10.20642,2.449978,0.0779243,0.03668898,11.44374,2.042081,0.06502227,0.03412492,10.69589,2.316019,0.08190535,0.03539697,0,0,12.5,-1.266,12.49,-1.208,-0.883,0,0
"2026-01-30 19:30:00",243093,-1.525,86.4,0,0,0,0,"NAN",3.547,2.335,5,11.10276,2.746543,0.0797456,0.03441669,10.24464,2.465818,0.09251729,0.02381208,11.45381,2.03499,0.06712895,0.03510995,10.73195,2.324027,0.0728946,0.02832839,0,0,12.49,-1.257,12.49,-1.198,-0.873,0,0
"2026-01-30 19:35:00",243094,-1.494,86.2,0,0,0,0,"NAN",3.562,2.234,5,11.10252,2.74328,0.08949015,0.03638927,10.20033,2.472787,0.08616258,0.006861813,11.46522,2.047199,0.06907956,0.03533534,10.75775,2.327579,0.08053445,0.02317406,0,0,12.49,-1.247,12.49,-1.189,-0.864,0,0
"2026-01-30 19:40:00",243095,-1.51,86.3,0,0,0,0,"NAN",3.515,2.23,5,11.14436,2.765187,0.05759035,0.02747416,10.17798,2.470478,0.09228434,0.01642017,11.44654,2.015612,0.07186889,0.03354792,10.74103,2.328385,0.07432415,0.02014333,0,0,12.49,-1.237,12.48,-1.179,-0.854,0,0
"2026-01-30 19:45:00",243096,-1.507,86.3,0,0,0,0,"NAN",3.617,2.2,5,11.08711,2.779394,0.08740875,0.01908522,10.21481,2.454066,0.09048828,0.03142535,11.43287,2.005678,0.07329352,0.01425359,10.74148,2.332858,0.07726132,0.02481934,0,0,12.48,-1.228,12.48,-1.171,-0.846,0,0
"2026-01-30 19:50:00",243097,-1.49,86.2,0,0,0,0,"NAN",3.333,2.078,5,11.09553,2.783277,0.07027558,0.02492837,10.24663,2.465803,0.09642311,0.0209569,11.45526,2.017935,0.06730174,0.02972422,10.75138,2.339018,0.06294873,0.02843957,0,0,12.48,-1.219,12.48,-1.163,-0.838,0,0
"2026-01-30 19:55:00",243098,-1.496,86.2,0,0,0,0,"NAN",3.437,2.122,5,11.08922,2.782897,0.07186378,0.02328495,10.18834,2.471624,0.07790592,0.02057292,11.44906,1.99975,0.06107624,0.02304487,10.74424,2.35928,0.0676413,0.03651774,0,0,12.48,-1.211,12.48,-1.155,-0.83,0,0
"2026-01-30 20:00:00",243099,-1.482,86,0,0,0,0,"NAN",3.656,2.323,5,11.1146,2.80569,0.07428864,0.03477722,10.21208,2.482951,0.0876939,0.02467577,11.4457,2.00532,0.07346454,0.01483215,10.74959,2.37891,0.07767376,0.0311154,0,0,12.47,-1.202,12.47,-1.147,-0.823,0,0
"2026-01-30 20:05:00",243100,-1.487,86.1,0,0,0,0,"NAN",4.059,2.709,5,11.07872,2.795631,0.0747553,0.03116594,10.25381,2.496833,0.1029459,0.03174027,11.42002,1.991794,0.07643601,0.02600005,10.79385,2.389586,0.1009178,0.02397962,0,0,12.47,-1.194,12.47,-1.139,-0.815,0,0
"2026-01-30 20:10:00",243101,-1.498,85.9,0,0,0,0,"NAN",4.168,2.729,5,11.01907,2.791725,0.03602019,0.02783467,10.26229,2.490654,0.09927157,0.03126152,11.43793,2.003883,0.07540112,0.02030323,10.68186,2.35502,0.0392318,0.03457617,0,0,12.47,-1.187,12.47,-1.133,-0.809,0,0
"2026-01-30 20:15:00",243102,-1.503,85.9,0,0,0,0,"NAN",3.905,2.551,5,11.00364,2.786309,0.02501199,0.01449886,10.16955,2.478126,0.0896735,0.02044635,11.45889,2.008557,0.0740031,0.01845106,10.71754,2.353279,0.08062299,0.03359483,0,0,12.47,-1.181,12.47,-1.129,-0.804,0,0
"2026-01-30 20:20:00",243103,-1.521,85.9,0,0,0,0,"NAN",4.022,2.747,5,11.03013,2.767224,0.02958214,0.02850389,10.19516,2.468368,0.08461569,0.02830921,11.44031,1.987732,0.06768179,0.02857943,10.75807,2.336105,0.07472444,0.02937744,0,0,12.47,-1.177,12.46,-1.126,-0.801,0,0
"2026-01-30 20:25:00",243104,-1.52,85.8,0,0,0,0,"NAN",4.02,2.744,5,11.06939,2.746208,0.06068684,0.02975167,10.13164,2.471733,0.08265774,0.01078996,11.42441,1.974966,0.07634974,0.03320874,10.73975,2.336877,0.0853279,0.02524,0,0,12.46,-1.174,12.46,-1.125,-0.8,0,0
"2026-01-30 20:30:00",243105,-1.499,85.7,0,0,0,0,"NAN",3.803,2.554,5,11.13495,2.7351,0.06247713,0.03415912,10.15424,2.473546,0.08250131,0.02379731,11.43075,1.997511,0.08662367,0.0253015,10.73069,2.337869,0.07060714,0.02419065,0,0,12.46,-1.172,12.46,-1.124,-0.799,0,0
"2026-01-30 20:35:00",243106,-1.508,85.8,0,0,0,0,"NAN",4.115,2.836,5,11.05107,2.757205,0.05977635,0.03189401,10.13127,2.471303,0.08122387,0.0133064,11.42428,1.986297,0.07103429,0.03589425,10.74462,2.332177,0.09265392,0.02220651,0,0,12.46,-1.17,12.46,-1.123,-0.797,0,0
"2026-01-30 20:40:00",243107,-1.533,86.1,0,0,0,0,"NAN",3.982,2.693,5,11.08366,2.784878,0.07474212,0.02812373,10.11203,2.457463,0.066521,0.02897634,11.4105,1.946781,0.07390083,0.032765,10.74757,2.334374,0.07215686,0.02515822,0,0,12.46,-1.168,12.46,-1.122,-0.796,0,0
"2026-01-30 20:45:00",243108,-1.53,86.2,0,0,0,0,"NAN",3.372,2.001,5,11.10861,2.846315,0.06529902,0.04454808,10.10685,2.443696,0.08502478,0.03444444,11.39402,1.888535,0.07043815,0.04083307,10.71983,2.345462,0.09395535,0.02823926,0,0,12.46,-1.166,12.46,-1.122,-0.796,0,0
"2026-01-30 20:50:00",243109,-1.541,86.6,0,0,0,0,"NAN",3.805,2.513,5,11.07275,2.916129,0.06937324,0.03114658,10.10328,2.401843,0.07009952,0.01871388,11.39527,1.851133,0.07865162,0.02448596,10.74929,2.36454,0.07941015,0.032071,0,0,12.46,-1.163,12.45,-1.121,-0.797,0,0
"2026-01-30 20:55:00",243110,-1.545,86.7,0,0,0,0,"NAN",3.413,2.24,5,11.07275,2.975662,0.07392397,0.0403136,10.12462,2.402458,0.0846784,0.0132599,11.39492,1.824489,0.07365673,0.03433114,10.73416,2.394718,0.0884335,0.01352516,0,0,12.46,-1.161,12.45,-1.121,-0.798,0,0
"2026-01-30 21:00:00",243111,-1.546,87,0,0,0,0,"NAN",3.847,2.434,5,11.06563,2.979355,0.06560915,0.02672905,10.16969,2.373466,0.08618063,0.0353771,11.38341,1.815028,0.07492144,0.03452583,10.75174,2.418176,0.07919502,0.03111237,0,0,12.45,-1.158,12.45,-1.12,-0.798,0,0
"2026-01-30 21:05:00",243112,-1.563,87.2,0,0,0,0,"NAN",3.705,2.441,5,11.14609,3.024943,0.07123153,0.0357307,10.17534,2.329416,0.08324533,0.01717859,11.38857,1.831537,0.07854795,0.03524483,10.75086,2.418261,0.07025032,0.03131949,0,0,12.45,-1.157,12.45,-1.119,-0.799,0,0
"2026-01-30 21:10:00",243113,-1.57,87.4,0,0,0,0,"NAN",3.547,2.196,5,11.06561,3.022475,0.06318188,0.03552692,10.25287,2.324986,0.08906386,0.01433815,11.40175,1.819517,0.08475875,0.0352047,10.72144,2.428058,0.06499926,0.03468489,0,0,12.45,-1.156,12.45,-1.119,-0.8,0,0
"2026-01-30 21:15:00",243114,-1.591,87.6,0,0,0,0,"NAN",3.426,2.2,5,11.08969,3.10998,0.06178221,0.05243033,10.22086,2.291439,0.1017685,0.03909782,11.41417,1.867831,0.06621228,0.0270083,10.79107,2.441354,0.0725277,0.03563298,0,0,12.45,-1.155,12.45,-1.118,-0.801,0,0
"2026-01-30 21:20:00",243115,-1.617,87.9,0,0,0,0,"NAN",3.831,2.565,5,11.02525,3.081493,0.03753563,0.03200526,10.17663,2.275685,0.09354851,0.033665,11.4383,1.831082,0.07862509,0.0370848,10.72211,2.438004,0.0693213,0.03580155,0,0,12.45,-1.154,12.45,-1.12,-0.803,0,0
"2026-01-30 21:25:00",243116,-1.635,88,0,0,0,0,"NAN",3.883,2.452,5,11.08892,3.066697,0.08430873,0.01821226,10.1127,2.249043,0.08790044,0.0231723,11.4079,1.818215,0.06955168,0.03217052,10.74208,2.418913,0.07219758,0.03163493,0,0,12.45,-1.155,12.45,-1.122,-0.806,0,0
"2026-01-30 21:30:00",243117,-1.632,87.9,0,0,0,0,"NAN",3.869,2.696,5,11.03616,3.035626,0.07503808,0.0344037,10.1034,2.250169,0.07582759,0.02008391,11.41095,1.776878,0.06152108,0.02795043,10.73564,2.404903,0.07588346,0.02184882,0,0,12.45,-1.158,12.45,-1.126,-0.81,0,0
"2026-01-30 21:35:00",243118,-1.635,87.9,0,0,0,0,"NAN",3.95,2.603,5,11.05019,2.969493,0.07486492,0.04526756,10.12329,2.246732,0.07305853,0.008028444,11.4164,1.749128,0.07280207,0.03128493,10.73308,2.391169,0.06922853,0.02134065,0,0,12.45,-1.165,12.45,-1.132,-0.816,0,0
"2026-01-30 21:40:00",243119,-1.649,88,0,0,0,0,"NAN",4.485,3.171,5,11.04968,2.958233,0.04652096,0.03642606,10.11339,2.236363,0.07893254,0.03019137,11.45514,1.732132,0.06669576,0.03580384,10.7316,2.370445,0.07278743,0.03423291,0,0,12.45,-1.172,12.45,-1.139,-0.823,0,0
"2026-01-30 21:45:00",243120,-1.671,88.1,0,0,0,0,"NAN",4.615,3.063,5,11.08052,2.832618,0.07135674,0.04335983,10.08807,2.229558,0.08604731,0.03269052,11.43474,1.676769,0.07397416,0.03592471,10.75342,2.339164,0.06905361,0.0276791,0,0,12.45,-1.179,12.45,-1.147,-0.829,0,0
"2026-01-30 21:50:00",243121,-1.68,88.1,0,0,0,0,"NAN",4.056,2.676,5,11.0331,2.772481,0.05731969,0.01537664,10.17208,2.207447,0.0908483,0.03359654,11.45116,1.64582,0.07262072,0.01936525,10.72662,2.281341,0.06905523,0.03246544,0,0,12.45,-1.188,12.44,-1.159,-0.839,0,0
"2026-01-30 21:55:00",243122,-1.679,88,0,0,0,0,"NAN",3.678,2.363,5,11.15353,2.761926,0.05867497,0.0255397,10.19042,2.196193,0.08905443,0.02845124,11.42376,1.650145,0.07601359,0.01411154,10.73975,2.268099,0.07664346,0.02459379,0,0,12.45,-1.199,12.44,-1.171,-0.849,0,0
"2026-01-30 22:00:00",243123,-1.679,87.9,0,0,0,0,"NAN",3.746,2.459,5,11.10013,2.740985,0.08783243,0.03387257,10.07886,2.187211,0.07530949,0.01560225,11.42486,1.641292,0.081391,0.0144516,10.77443,2.255529,0.0841867,0.02462902,0,0,12.45,-1.209,12.44,-1.181,-0.859,0,0
"2026-01-30 22:05:00",243124,-1.659,87.8,0,0,0,0,"NAN",4.07,2.751,5,11.03691,2.745799,0.05863914,0.03644716,10.09059,2.183249,0.082183,0.01416728,11.39748,1.645282,0.07475404,0.02394523,10.71433,2.271749,0.08293959,0.02899299,0,0,12.45,-1.218,12.44,-1.191,-0.869,0,0
"2026-01-30 22:10:00",243125,-1.626,87.6,0,0,0,0,"NAN",3.583,2.29,5,11.11627,2.761124,0.07840919,0.02953268,10.13321,2.215697,0.07381386,0.03335287,11.38801,1.648232,0.07051892,0.02005434,10.71741,2.2961,0.06755427,0.03580038,0,0,12.44,-1.226,12.44,-1.198,-0.877,0,0
"2026-01-30 22:15:00",243126,-1.63,87.5,0,0,0,0,"NAN",4.093,2.729,5,11.01235,2.736187,0.06443542,0.0321119,10.15915,2.225811,0.07463022,0.03446197,11.4071,1.644413,0.07797955,0.02194211,10.75902,2.286166,0.07074457,0.03401171,0,0,12.44,-1.232,12.44,-1.202,-0.88,0,0
"2026-01-30 22:20:00",243127,-1.641,87.6,0,0,0,0,"NAN",3.839,2.509,5,11.07527,2.712331,0.07910283,0.02477148,10.14724,2.239899,0.07958782,0.02924175,11.39968,1.637404,0.07420762,0.02378437,10.73386,2.263148,0.07097021,0.02007309,0,0,12.44,-1.237,12.44,-1.206,-0.884,0,0
"2026-01-30 22:25:00",243128,-1.626,87.4,0,0,0,0,"NAN",4.291,2.848,5,11.01498,2.711788,0.02663449,0.01758338,10.14617,2.26335,0.08217621,0.03012464,11.40966,1.644748,0.0801276,0.01529761,10.75631,2.260629,0.07524125,0.02043601,0,0,12.44,-1.241,12.44,-1.208,-0.886,0,0
"2026-01-30 22:30:00",243129,-1.614,87.4,0,0,0,0,"NAN",3.886,2.385,5,11.01207,2.717451,0.02411443,0.01507588,10.15785,2.279573,0.08191157,0.03605274,11.4054,1.638218,0.07083859,0.02342323,10.72906,2.256302,0.07103977,0.007285361,0,0,12.44,-1.244,12.44,-1.209,-0.886,0,0
"2026-01-30 22:35:00",243130,-1.592,87.3,0,0,0,0,"NAN",3.642,2.279,5,11.0181,2.730166,0.02861312,0.02903842,10.15805,2.30646,0.07291099,0.03143404,11.37451,1.648324,0.06071814,0.0195595,10.72723,2.263814,0.08730329,0.02417608,0,0,12.44,-1.245,12.44,-1.208,-0.885,0,0
"2026-01-30 22:40:00",243131,-1.585,87.3,0,0,0,0,"NAN",3.844,2.535,5,10.99023,2.725161,0.02886107,0.02835807,10.20904,2.316226,0.08428805,0.02253769,11.40045,1.666963,0.07636847,0.02951568,10.73702,2.285193,0.08857088,0.03160865,0,0,12.44,-1.244,12.44,-1.206,-0.882,0,0
"2026-01-30 22:45:00",243132,-1.59,87.4,0,0,0,0,"NAN",3.776,2.374,5,11.06685,2.735683,0.08527123,0.03410304,10.11804,2.320003,0.08515985,0.01524314,11.3974,1.687759,0.06560212,0.03570209,10.72858,2.295703,0.07920774,0.03235898,0,0,12.44,-1.241,12.44,-1.203,-0.879,0,0
"2026-01-30 22:50:00",243133,-1.579,87.5,0,0,0,0,"NAN",3.511,2.07,5,11.05846,2.819486,0.07306721,0.03928322,10.12268,2.311336,0.0821608,0.02558218,11.38848,1.717005,0.06939076,0.01972003,10.70441,2.314754,0.06744182,0.02755643,0,0,12.44,-1.237,12.44,-1.199,-0.875,0,0
"2026-01-30 22:55:00",243134,-1.6,87.7,0,0,0,0,"NAN",3.828,2.394,5,11.06756,2.831783,0.07639127,0.02821393,10.08691,2.307698,0.07373788,0.02684579,11.39425,1.724901,0.06881507,0.02368225,10.69531,2.311615,0.07324021,0.03473525,0,0,12.44,-1.232,12.44,-1.195,-0.872,0,0
"2026-01-30 23:00:00",243135,-1.584,87.7,0,0,0,0,"NAN",3.46,2.298,5,11.04903,2.843499,0.0769114,0.03173045,10.09223,2.322042,0.07691585,0.02537323,11.39079,1.730981,0.06947152,0.02648636,10.69354,2.329412,0.0799595,0.02097379,0,0,12.44,-1.227,12.44,-1.191,-0.869,0,0
"2026-01-30 23:05:00",243136,-1.566,87.8,0,0,0,0,"NAN",3.459,2.179,5,11.0421,2.870594,0.07702865,0.03284829,10.17953,2.324252,0.08422828,0.01574201,11.39804,1.763137,0.07433947,0.03344079,10.68119,2.348767,0.06599399,0.03227721,0,0,12.44,-1.222,12.44,-1.185,-0.863,0,0
"2026-01-30 23:10:00",243137,-1.576,87.8,0,0,0,0,"NAN",3.754,2.388,5,11.02621,2.854961,0.07756212,0.02167682,10.18769,2.325673,0.08948579,0.02157101,11.39347,1.777591,0.08658522,0.0264029,10.64881,2.346102,0.06426418,0.03019223,0,0,12.44,-1.216,12.44,-1.178,-0.857,0,0
"2026-01-30 23:15:00",243138,-1.578,88,0,0,0,0,"NAN",3.891,2.43,5,11.06194,2.906874,0.08117631,0.03537924,10.14987,2.339286,0.07738888,0.03058631,11.38519,1.785333,0.06629687,0.02370242,10.69124,2.351428,0.0993751,0.03098306,0,0,12.44,-1.21,12.44,-1.173,-0.851,0,0
"2026-01-30 23:20:00",243139,-1.585,88.2,0,0,0,0,"NAN",3.588,2.249,5,11.05506,2.847064,0.07755629,0.01918434,10.15241,2.323755,0.08272048,0.02260677,11.40043,1.782768,0.07269455,0.02454183,10.69996,2.33461,0.08095659,0.01942204,0,0,12.44,-1.204,12.44,-1.167,-0.846,0,0
"2026-01-30 23:25:00",243140,-1.563,88.2,0,0,0,0,"NAN",3.651,2.328,5,11.03534,2.843405,0.07150113,0.01953443,10.0692,2.32216,0.06894265,0.0263908,11.41679,1.788608,0.07037823,0.01448457,10.69836,2.361573,0.07757808,0.03217789,0,0,12.44,-1.199,12.44,-1.162,-0.841,0,0
"2026-01-30 23:30:00",243141,-1.559,88.3,0,0,0,0,"NAN",3.681,2.508,5,11.02774,2.850586,0.07424664,0.01858242,10.07927,2.34076,0.0743298,0.03029055,11.40622,1.793408,0.06570414,0.02919178,10.67645,2.358363,0.09277281,0.03091419,0,0,12.44,-1.193,12.44,-1.157,-0.836,0,0
"2026-01-30 23:35:00",243142,-1.544,88.4,0,0,0,0,"NAN",3.546,2.181,5,11.06472,2.880693,0.0772136,0.03440895,10.08502,2.356043,0.072289,0.03698189,11.41115,1.830011,0.07187646,0.03336079,10.67792,2.387096,0.07240304,0.03167242,0,0,12.44,-1.187,12.44,-1.151,-0.83,0,0
"2026-01-30 23:40:00",243143,-1.556,88.6,0,0,0,0,"NAN",3.757,2.393,5,11.02843,2.895101,0.05976937,0.03382318,10.12094,2.342761,0.0857868,0.03266425,11.41922,1.855231,0.07601095,0.01937949,10.67281,2.387977,0.0798322,0.02972546,0,0,12.44,-1.179,12.44,-1.143,-0.822,0,0
"2026-01-30 23:45:00",243144,-1.554,88.8,0,0,0,0,"NAN",3.839,2.542,5,11.02606,2.922608,0.07226297,0.03065563,10.15413,2.353589,0.08119762,0.03456687,11.39927,1.856939,0.06619488,0.01771748,10.68911,2.394831,0.08595502,0.01705555,0,0,12.44,-1.171,12.44,-1.136,-0.815,0,0
"2026-01-30 23:50:00",243145,-1.534,88.9,0,0,0,0,"NAN",3.56,2.313,5,11.02929,2.984737,0.08418403,0.03763853,10.19849,2.388638,0.09078714,0.02367629,11.4065,1.897237,0.07329609,0.0343795,10.67671,2.402264,0.07381242,0.008812478,0,0,12.44,-1.163,12.44,-1.129,-0.808,0,0
"2026-01-30 23:55:00",243146,-1.524,88.9,0,0,0,0,"NAN",3.993,2.575,5,11.0074,2.993428,0.06491609,0.01972166,10.15153,2.401577,0.09614956,0.02884856,11.40777,1.90489,0.07691451,0.03154062,10.69763,2.423658,0.07300714,0.03183837,0,0,12.44,-1.154,12.44,-1.121,-0.8,0,0
"2026-01-31 00:00:00",243147,-1.519,89,0,0,0,0,"NAN",3.639,2.241,5,11.03971,3.002988,0.071063,0.02890807,10.22193,2.422902,0.09159712,0.03327821,11.42492,1.895822,0.06633336,0.03376143,10.68177,2.444194,0.07339166,0.0348905,0,0,12.44,-1.145,12.44,-1.113,-0.793,0,0
"2026-01-31 00:05:00",243148,-1.5,89,0,0,0,0,"NAN",3.637,2.371,5,11.03556,3.000839,0.06614796,0.03027666,10.1862,2.437771,0.0845305,0.03659557,11.4396,1.914203,0.07311394,0.03052418,10.66567,2.457787,0.07618522,0.02918082,0,0,12.44,-1.136,12.44,-1.104,-0.784,0,0
"2026-01-31 00:10:00",243149,-1.485,89,0,0,0,0,"NAN",3.034,1.875,5,11.0392,3.091671,0.06880511,0.03441887,10.16515,2.464541,0.08912211,0.02781301,11.44042,1.949391,0.07367709,0.03641098,10.66522,2.476049,0.07273617,0.01334945,0,0,12.44,-1.126,12.44,-1.094,-0.775,0,0
"2026-01-31 00:15:00",243150,-1.459,89.1,0,0,0,0,"NAN",3.422,2.246,5,11.03397,3.152157,0.07754193,0.0314966,10.11782,2.464687,0.08217184,0.0213562,11.43752,2.005724,0.06625965,0.02068004,10.66739,2.52943,0.07547513,0.03026458,0,0,12.44,-1.113,12.44,-1.08,-0.762,0,0
"2026-01-31 00:20:00",243151,-1.448,89.2,0,0,0,0,"NAN",3.995,2.686,5,11.03932,3.118375,0.07319561,0.03576211,10.12897,2.465206,0.07310279,0.01790474,11.44471,1.999245,0.07562391,0.0203555,10.70941,2.546944,0.08291704,0.01227562,0,0,12.44,-1.099,12.44,-1.067,-0.75,0,0
"2026-01-31 00:25:00",243152,-1.454,89.3,0,0,0,0,"NAN",3.856,2.559,5,11.06042,3.08262,0.07431893,0.03196333,10.1218,2.462409,0.07387187,0.02533612,11.44143,1.986758,0.07956187,0.03192368,10.65456,2.533182,0.07322238,0.02710926,0,0,12.44,-1.087,12.44,-1.058,-0.74,0,0
"2026-01-31 00:30:00",243153,-1.428,89.4,0,0,0,0,"NAN",3.658,2.285,5,11.06381,3.140544,0.08246512,0.06028055,10.10275,2.461797,0.07768829,0.02403087,11.44711,2.001893,0.07470214,0.01029584,10.6407,2.53887,0.08824461,0.02626809,0,0,12.44,-1.077,12.44,-1.049,-0.731,0,0
"2026-01-31 00:35:00",243154,-1.398,89.4,0,0,0,0,"NAN",3.178,1.836,5,11.07073,3.254121,0.0721062,0.05769553,10.21177,2.475755,0.1210338,0.02933274,11.44716,2.040925,0.07233615,0.03229533,10.6836,2.580773,0.08049845,0.03555689,0,0,12.44,-1.066,12.44,-1.036,-0.72,0,0
"2026-01-31 00:40:00",243155,-1.38,89.4,0,0,0,0,"NAN",3.316,2.051,5,11.05969,3.24507,0.07821472,0.03309444,10.21728,2.500165,0.07017536,0.03487336,11.44527,2.077837,0.07266776,0.007050459,10.71399,2.626408,0.09019481,0.02728351,0,0,12.44,-1.051,12.44,-1.02,-0.705,0,0
"2026-01-31 00:45:00",243156,-1.38,89.5,0,0,0,0,"NAN",3.738,2.351,5,11.06539,3.24565,0.07358816,0.03515308,10.24436,2.507272,0.08879595,0.03434455,11.43455,2.082499,0.0685902,0.018612,10.70939,2.632861,0.06415021,0.0275044,0,0,12.44,-1.036,12.44,-1.004,-0.689,0,0
"2026-01-31 00:50:00",243157,-1.383,89.4,0,3.595542E-08,0,0,"NAN",4.64,3.203,5,11.05573,3.127234,0.07845839,0.04078082,10.15002,2.520172,0.08957009,0.03382416,11.41102,2.029528,0.07378183,0.03404696,10.69563,2.626076,0.08321958,0.02028453,0,0,12.44,-1.023,12.44,-0.991,-0.676,0,0
"2026-01-31 00:55:00",243158,-1.361,89.3,0,0,0,0,"NAN",4.149,2.765,5,11.05794,3.052511,0.07903191,0.02710475,10.14204,2.547103,0.07490028,0.02481892,11.41888,2.012854,0.06603561,0.0170205,10.65368,2.591535,0.07535259,0.02864096,0,0,12.44,-1.014,12.44,-0.983,-0.666,0,0
"2026-01-31 01:00:00",243159,-1.331,89,0,0,0,0,"NAN",4.045,2.646,5,11.05708,3.024793,0.0817779,0.03440925,10.21636,2.588091,0.08707164,0.03012099,11.42688,2.010262,0.06039655,0.006774554,10.68495,2.575767,0.0676221,0.03476734,0,0,12.44,-1.007,12.44,-0.975,-0.656,0,0
"2026-01-31 01:05:00",243160,-1.334,88.9,0,0,0,0,"NAN",3.575,2.181,5,11.04187,3.019828,0.07421651,0.03399869,10.23857,2.607275,0.07030102,0.02586867,11.4234,2.006183,0.06547832,0.0185764,10.66158,2.563059,0.09279082,0.03078513,0,0,12.44,-0.999,12.44,-0.964,-0.644,0,0
"2026-01-31 01:10:00",243161,-1.341,88.9,0,0,0,0,"NAN",3.939,2.509,5,11.05054,3.034195,0.07684207,0.03259941,10.19055,2.624692,0.09765891,0.02548246,11.44529,2.010319,0.06808374,0.02341597,10.68061,2.545107,0.07284943,0.01677616,0,0,12.44,-0.992,12.44,-0.954,-0.633,0,0
"2026-01-31 01:15:00",243162,-1.343,88.9,0,0,0,0,"NAN",3.939,2.56,5,11.04363,3.018853,0.07716246,0.03347809,10.16481,2.642946,0.08244307,0.03476315,11.43345,2.017384,0.06834778,0.02236681,10.66613,2.556773,0.07880424,0.02375099,0,0,12.44,-0.984,12.44,-0.946,-0.623,0,0
